blocker_id,blocker_type,date,year,symbol,company,instrument_id,isin,expected_value,observed_value,source_tier,source_url,source_sha256,severity,root_cause,resolution_status,resolution_source,notes
COUNT_NOT_200:2016-12-19:1222,COUNT_NOT_200,2016-12-19,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-19:90
COUNT_NOT_200:2016-12-20:1223,COUNT_NOT_200,2016-12-20,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-20:90
COUNT_NOT_200:2016-12-21:1224,COUNT_NOT_200,2016-12-21,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-21:90
COUNT_NOT_200:2016-12-22:1225,COUNT_NOT_200,2016-12-22,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-22:90
COUNT_NOT_200:2016-12-23:1226,COUNT_NOT_200,2016-12-23,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-23:90
COUNT_NOT_200:2016-12-26:1227,COUNT_NOT_200,2016-12-26,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-26:90
COUNT_NOT_200:2016-12-27:1228,COUNT_NOT_200,2016-12-27,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-27:90
COUNT_NOT_200:2016-12-28:1229,COUNT_NOT_200,2016-12-28,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-28:90
COUNT_NOT_200:2016-12-29:1230,COUNT_NOT_200,2016-12-29,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-29:90
COUNT_NOT_200:2016-12-30:1231,COUNT_NOT_200,2016-12-30,2016,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2016-12-30:90
COUNT_NOT_200:2017-01-02:1232,COUNT_NOT_200,2017-01-02,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-02:90
COUNT_NOT_200:2017-01-03:1233,COUNT_NOT_200,2017-01-03,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-03:90
COUNT_NOT_200:2017-01-04:1234,COUNT_NOT_200,2017-01-04,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-04:90
COUNT_NOT_200:2017-01-05:1235,COUNT_NOT_200,2017-01-05,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-05:90
COUNT_NOT_200:2017-01-06:1236,COUNT_NOT_200,2017-01-06,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-06:90
COUNT_NOT_200:2017-01-09:1237,COUNT_NOT_200,2017-01-09,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-09:90
COUNT_NOT_200:2017-01-10:1238,COUNT_NOT_200,2017-01-10,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-10:90
COUNT_NOT_200:2017-01-11:1239,COUNT_NOT_200,2017-01-11,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-11:90
COUNT_NOT_200:2017-01-12:1240,COUNT_NOT_200,2017-01-12,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-12:90
COUNT_NOT_200:2017-01-13:1241,COUNT_NOT_200,2017-01-13,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-13:90
COUNT_NOT_200:2017-01-16:1242,COUNT_NOT_200,2017-01-16,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-16:90
COUNT_NOT_200:2017-01-17:1243,COUNT_NOT_200,2017-01-17,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-17:90
COUNT_NOT_200:2017-01-18:1244,COUNT_NOT_200,2017-01-18,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-18:90
COUNT_NOT_200:2017-01-19:1245,COUNT_NOT_200,2017-01-19,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-19:90
COUNT_NOT_200:2017-01-20:1246,COUNT_NOT_200,2017-01-20,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-20:90
COUNT_NOT_200:2017-01-23:1247,COUNT_NOT_200,2017-01-23,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-23:90
COUNT_NOT_200:2017-01-24:1248,COUNT_NOT_200,2017-01-24,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-24:90
COUNT_NOT_200:2017-01-25:1249,COUNT_NOT_200,2017-01-25,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-25:90
COUNT_NOT_200:2017-01-27:1250,COUNT_NOT_200,2017-01-27,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-27:90
COUNT_NOT_200:2017-01-30:1251,COUNT_NOT_200,2017-01-30,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-30:90
COUNT_NOT_200:2017-01-31:1252,COUNT_NOT_200,2017-01-31,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-01-31:90
COUNT_NOT_200:2017-02-01:1253,COUNT_NOT_200,2017-02-01,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-01:90
COUNT_NOT_200:2017-02-02:1254,COUNT_NOT_200,2017-02-02,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-02:90
COUNT_NOT_200:2017-02-03:1255,COUNT_NOT_200,2017-02-03,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-03:90
COUNT_NOT_200:2017-02-06:1256,COUNT_NOT_200,2017-02-06,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-06:90
COUNT_NOT_200:2017-02-07:1257,COUNT_NOT_200,2017-02-07,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-07:90
COUNT_NOT_200:2017-02-08:1258,COUNT_NOT_200,2017-02-08,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-08:90
COUNT_NOT_200:2017-02-09:1259,COUNT_NOT_200,2017-02-09,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-09:90
COUNT_NOT_200:2017-02-10:1260,COUNT_NOT_200,2017-02-10,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-10:90
COUNT_NOT_200:2017-02-13:1261,COUNT_NOT_200,2017-02-13,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-13:90
COUNT_NOT_200:2017-02-14:1262,COUNT_NOT_200,2017-02-14,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-14:90
COUNT_NOT_200:2017-02-15:1263,COUNT_NOT_200,2017-02-15,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-15:90
COUNT_NOT_200:2017-02-16:1264,COUNT_NOT_200,2017-02-16,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-16:90
COUNT_NOT_200:2017-02-17:1265,COUNT_NOT_200,2017-02-17,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-17:90
COUNT_NOT_200:2017-02-20:1266,COUNT_NOT_200,2017-02-20,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-20:90
COUNT_NOT_200:2017-02-21:1267,COUNT_NOT_200,2017-02-21,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-21:90
COUNT_NOT_200:2017-02-22:1268,COUNT_NOT_200,2017-02-22,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-22:90
COUNT_NOT_200:2017-02-23:1269,COUNT_NOT_200,2017-02-23,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-23:90
COUNT_NOT_200:2017-02-27:1270,COUNT_NOT_200,2017-02-27,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-27:90
COUNT_NOT_200:2017-02-28:1271,COUNT_NOT_200,2017-02-28,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-02-28:90
COUNT_NOT_200:2017-03-01:1272,COUNT_NOT_200,2017-03-01,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-01:90
COUNT_NOT_200:2017-03-02:1273,COUNT_NOT_200,2017-03-02,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-02:90
COUNT_NOT_200:2017-03-03:1274,COUNT_NOT_200,2017-03-03,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-03:90
COUNT_NOT_200:2017-03-06:1275,COUNT_NOT_200,2017-03-06,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-06:90
COUNT_NOT_200:2017-03-07:1276,COUNT_NOT_200,2017-03-07,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-07:90
COUNT_NOT_200:2017-03-08:1277,COUNT_NOT_200,2017-03-08,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-08:90
COUNT_NOT_200:2017-03-09:1278,COUNT_NOT_200,2017-03-09,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-09:90
COUNT_NOT_200:2017-03-10:1279,COUNT_NOT_200,2017-03-10,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-10:90
COUNT_NOT_200:2017-03-14:1280,COUNT_NOT_200,2017-03-14,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-14:90
COUNT_NOT_200:2017-03-15:1281,COUNT_NOT_200,2017-03-15,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-15:90
COUNT_NOT_200:2017-03-16:1282,COUNT_NOT_200,2017-03-16,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-16:90
COUNT_NOT_200:2017-03-17:1283,COUNT_NOT_200,2017-03-17,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-17:90
COUNT_NOT_200:2017-03-20:1284,COUNT_NOT_200,2017-03-20,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-20:90
COUNT_NOT_200:2017-03-21:1285,COUNT_NOT_200,2017-03-21,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-21:90
COUNT_NOT_200:2017-03-22:1286,COUNT_NOT_200,2017-03-22,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-22:90
COUNT_NOT_200:2017-03-23:1287,COUNT_NOT_200,2017-03-23,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-23:90
COUNT_NOT_200:2017-03-24:1288,COUNT_NOT_200,2017-03-24,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-24:90
COUNT_NOT_200:2017-03-27:1289,COUNT_NOT_200,2017-03-27,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-27:90
COUNT_NOT_200:2017-03-28:1290,COUNT_NOT_200,2017-03-28,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-28:90
COUNT_NOT_200:2017-03-29:1291,COUNT_NOT_200,2017-03-29,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-29:90
COUNT_NOT_200:2017-03-30:1292,COUNT_NOT_200,2017-03-30,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-30:90
COUNT_NOT_200:2017-03-31:1293,COUNT_NOT_200,2017-03-31,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-03-31:90
COUNT_NOT_200:2017-04-03:1294,COUNT_NOT_200,2017-04-03,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-03:90
COUNT_NOT_200:2017-04-05:1295,COUNT_NOT_200,2017-04-05,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-05:90
COUNT_NOT_200:2017-04-06:1296,COUNT_NOT_200,2017-04-06,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-06:90
COUNT_NOT_200:2017-04-07:1297,COUNT_NOT_200,2017-04-07,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-07:90
COUNT_NOT_200:2017-04-10:1298,COUNT_NOT_200,2017-04-10,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-10:90
COUNT_NOT_200:2017-04-11:1299,COUNT_NOT_200,2017-04-11,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-11:90
COUNT_NOT_200:2017-04-12:1300,COUNT_NOT_200,2017-04-12,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-12:90
COUNT_NOT_200:2017-04-13:1301,COUNT_NOT_200,2017-04-13,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-13:90
COUNT_NOT_200:2017-04-17:1302,COUNT_NOT_200,2017-04-17,2017,,,,,201,90,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2017-04-17:90
